ArtistID,ArtistName, Genre, ArtistLocationId
ARWPHQB11F4C83B42B,Stickboy,british pop,6
ARQ91R31187FB38A88,Grandpa Jones,bluegrass,711
ARKHMZB1187B998670,Curtis,breakbeat,0
AR43KFF1187B9B74B1,Little Freddie King,new orleans blues,203
AR7CCCC1187FB578FF,Don Gibson,country rock,259
AR3KXHI1187FB3A8BF,Dora The Explorer,goregrind,0
ARVX3V41187FB59E0F,Spade Cooley,western swing,0
AR797VK1187B989DDE,D.A.R.,black metal,0
AR8T56O1187FB51C41,Bruford,jazz fusion,0
ARHPW8M1187FB5CF11,Joy Kitikonti,hard trance,0
ARLLANI1187FB5116F,Simon Harris,hip house,0
ARBYFR71187B99A2A4,Sam Baker,funk,373
AR91C8S1187B990901,Bruce Springsteen,heartland rock,777
AR0VZWC1187B99BA57,The Berzerker,speedcore,38
AR6QQY41187B990574,Danny Wilson,british pop,142
AR0BATO119B34038DB,The Dreamtree Project,dub,0
ARA7EEC1187FB4C392,Snowgoons,los angeles,691
AR5OH2Z1187B9A46A9,Iggy Pop,hard rock,778
ARMTIIX1187B9A1896,XLNC,bhangra,0
ARXENBZ11F50C47691,Johnny Kidd And The Pirates,rock 'n roll,0
ARBNXYA1187FB51C50,Daddy Yankee / Bounty Killer,reggaeton,579
ARVHRK71187B98BEAE,Philippe Eidel,tango,0
ARIMJFK1187FB4ED3E,Luke Vibert,trip hop,0
AR89X161187B9A7581,El Presidente,deep house,0
ARRU9GR1187FB43F56,Blind Willie McTell,country blues,513
ARJEPNS1187FB3DEF4,Angel Romero / The Academy of St. Martin in the Fields / Iona Brown,tech house,0
ARBKEA91187B98CE1F,Claw Hammer,alternative rock,0
ARW45YR1187FB3DE95,Pierre Perret,chanson,0
ARTL6FB1187FB4EAA7,Kool Keith,dirty rap,0
ARIBTOJ11F4C83E8DD,Undertakin' Daddies,canadian,0
AR0VS771187B99564F,Rocky Hill,blues-rock,392
AR059HI1187B9A14D7,Roy Drusky,country rock,89
AR8LD3R1187FB4D08F,C.C. Adcock,zydeco,203
ARBOG0H1187B99F775,MxPx,christian rock,300
ARW63KF1187B98AC48,Julien Clerc,chanson,47
ARJ3TAF1187FB4AAB1,David & Steve Gordon,meditation,266
ARYGXKQ11E2835CE3B,Styles P,rap,779
ARO7FES1187B9A59BE,M.I.K.E.,progressive trance,216
AR9I1L41187FB37F0E,Harry Connick_ Jr.,jazz,283
ARYUHNV1187FB482AF,Megadrums,world beat,0
ARGOLWM1187B98CEDE,Commissioned,ccm,223
ARUILCK12086C13991,Antonio Bribiesca,guitar,0
ARS5Z5P1187FB3F325,Sex Machine ft. Shֳ¨na,industrial metal,223
ARQ8FR81187FB58D27,Gloria De Haven,easy listening,0
AR9A5TK1187B9AD07F,fIREHOSE,alternative rock,0
ARIBE791187FB3FFA5,Mick Hucknall,blues,0
ARRDGGE11F4C843F32,Farlow-Kirch Band,blues,37
ARWGIOC1187FB4CBEF,Jim Chappell,chamber jazz,10
AR813LR1187FB3F83A,Goldfish,chill-out,0
AR323JD1187FB483D0,Solomon,hip pop,75
ARU9KWP1187B98B2A7,Busdriver featuring Abstract Rude & Ellay Khule,alternative hip hop,0
AR1DLF21187FB3CBF0,4Him,ccm,0
ARPVRUC1187FB4F1DE,Pitch Black,chill-out,304
ARSHP5P1187B999685,Rude Boys,hip house,0
ARUP17W1187B98CAB9,Charlie Byrd,bossa nova,520
ARERYUD1187B9ACE8B,Dr Bombay,europop,0
ARZVTZN1187FB579D4,Jim Reeves,country gospel,638
ARYML1P1187B9AF39B,Devo,rock,16
ART4QZC1187FB51612,Janet Jackson,dance pop,629
AR9F71I1187FB46CAF,Gordon MacRae,smooth jazz,0
ARA8DDQ1187B9AE3A0,Eason Chan,cantonese pop,0
ARS5Z5P1187FB3F325,Sex Machine,industrial metal,223
ARHRKTK1187B99E1D5,Jackie Wilson,chicago soul,25
ARUK0W21187B995456,Isabel Pantoja,flamenco,0
AROJ4RQ1187FB50102,Pinch,dubstep,521
AR1ZNJO1187B993E46,Cadet,christian rock,780
ARTJ9GZ1187B9B46DE,Young-Holt Unlimited,soul jazz,68
AR2VROU1187FB532D7,The Tokens,doo-wop,161
ARMRQF21187FB54D89,Kanda Bongo Man,soukous,631
AR74W1A1187FB5ACFC,Devanic,melodic death metal,781
ARC8CQZ1187B98DECA,Jack Johnson,rock,438
AR9I1L41187FB37F0E,Harry Connick_ Jr,jazz,283
ARYOPH81187B98AEED,Converge,hardcore punk,714
ARF3L8J1187B9B7866,Astarte,black metal,316
ARLHO5Z1187FB4C861,Beastie Boys,hip hop,30
ARGUAHS11F50C4CF7D,Los Traileros Del Norte,mexico,0
AR4CL6I11C8A4158B4,Imiskoubria,reggae,0
AR0J0OD1187FB3AFB5,The Scare,art rock,0
ARWAMNR11E2835E228,Massimiliano Damerini,sonata,0
ARUP17W1187B98CAB9,Charlie Byrd,bossa nova,520
ARKFYS91187B98E58F,Jeff And Sheri Easter,southern gospel,0
ARKIYC51187FB4775A,Juice Leskinen,german pop,0
AR35YUO1187B9AD83E,Wet Wet Wet,blue-eyed soul,230
ARTWKNF1241B9C87E9,ZENFU,glam,0
AR1RHCO1187B9AF0BF,Vince Guaraldi Trio,latin jazz,59
ARE8LV21187B9B9A6B,Shifty,hard house,221
AR8H87D1187FB3A841,Glen Campbell,country rock,48
ARDF6RM1187FB5A409,Martin Denny,exotica,30
AROF4LP1187FB41C51,Selena,tejano,114
AR77FBJ1187FB49D8D,Rance Allen Group,jazz funk,25
ARQRD391187FB5515A,Chelsea,pop rock,97
AR05IU31187B9B9A1A,Alex Ubago,latin pop,782
AR26X1C1187B9B0A1B,Conway Twitty,country,330
AR52EZT1187B9900BF,Alicia Keys,neo soul,783
ARZIXB81187B98FCEC,The Plimsouls,jangle pop,0
ARKZJ301187FB521B2,Lily Allen,ska,110
AR38I491187B9B2F2D,Lil Boosie feat. Bun B_ Trae_ Yo Gotti & Foxx,gangster rap,0
ARKR75V1187FB3D4D5,My Chemical Romance,emo,99
AR6CLFP1187B9ACB94,Daniel Johnston,power pop,248
ARGVBQ31187B9A5F3C,Eyes Cream,progressive house,0
ARWA8AH1187FB3FC84,Hot Chip,dance rock,125
AROHUUU1269FB35937,Melanie And The Secret Army,oi,0
ARTXNYR12802FDE977,ZombieSuckers,horror punk,0
ARPVRUC1187FB4F1DE,PitchBlack,chill-out,304
AR3MSAN1187B98F06B,OutKast,dirty south rap,89
ARNHMFD1187FB3B3F6,LL Cool J / Freeway,hip hop,784
ARY1K701187B9A43A9,Joe McBride,smooth jazz,0
ARD7TVE1187B99BFB1,Casual,hip hop,1
ARD5SR21187B9B5F4A,Irwin Goodman,german pop,361
ARKJHKX1187FB5AEE5,Buckwheat Zydeco,zydeco,508
ARX5XTP1187FB3D8CC,Freddie McGregor,lovers rock,0
ARIWQYF11F4C8427FF,Fania All Stars,latin jazz,0
ARRJNTE1187FB44E12,Casiotone For The Painfully Alone,trip hop,0
ARZTGQE1187FB461D9,Ideal,new wave,184
AROETEJ122988EFAC7,Midnight Fish,meditation,0
AR7CKG21187B9AD40F,Tijuana Hercules,doo-wop,521
ARY1P2B1187B9B78F5,Mariano Yanani,lullaby,0
ARLTWXK1187FB5A3F8,King Curtis,instrumental rock,154
ARYXELS1187B9A5991,Albert Ayler,free jazz,44
AR8ZHWS1187B98CED1,Monty Are I,post-hardcore,552
AREWQSE1187B9AEC6C,The Jackson Southernaires,southern gospel,396
ARUSOMY1187FB4D3B4,Anti-Flag,oi,227
AR1ZKBE1187FB53629,Kraftwerk,electronic,424
AR93WAA1187FB42116,Cassie,r&b,785
AROWQXK1269FB333D9,Bone Loc,dubstep,0
ARYV1OT1187B9B4C8E,Commander Cody And His Lost Planet Airmen,country rock,0
ARD0FN11187B9B25CD,Bobby Darin,brill building pop,214
ARVDMV71187FB43A8F,David Palmer,orchestra,97
AR0OEYB1187FB4A81E,Catherine Howe & Vo Fletcher,chill-out,134
ARPFKK81187B99878D,Tex Williams,western swing,484
AR0X3JJ1187FB3A9A7,Hank Locklin,honky tonk,92
ARJDMBO1187B9AD118,Johnny Osbourne,roots reggae,0
ARNUPIM11F4C83BD4D,Melt Banana,noise rock,0
AR0CDSK1187FB52ED6,Asleep At The Wheel,western swing,207
ARKV9PA1187B9A6963,The Birds,freakbeat,786
ARN8NCB1187FB49652,Lionel Rogg,early music,143
ARJBWQI1187B9B17D1,Trivium,alternative metal,146
ARGBG2T1187B9B1670,Massive Tֳ¶ne,pop rap,0
AREHK7O1187B9ADDD7,The Cardigans,twee pop,368
ARVQ4QM1187B98AD95,Hank Penny,western swing,52
ARXYLFK1187B9B494D,East To West,ccm,0
ARFYUX51187B9A7751,Paquito Guzman,salsa,0
ARB6OGR1187FB4D43D,M83,shoegaze,787
AR68V7Z1187B9A2FCA,Polkaholix,polka,412
ARHCERP1187B9912A5,Glen Washington,lovers rock,0
ARMR44C1187FB433D2,Penguin Cafֳ© Orchestra,chamber jazz,0
AR0PUK71187B9AC3C0,Marvin Hamlisch,show tunes,30
AR46CAD1187FB4D84B,Bad Religion,hardcore punk,359
ARN7POH1187B9B301E,Jessica Simpson,teen pop,28
ARIILLG1187FB5CC81,Jim Breuer,progressive metal,0
ARS26BQ1187B99466D,Vilma Palma,cumbia,0
ARFK98R1187B9B0552,Pursuit Of Happiness,power pop,9
AR3QRJ91187B98E4C2,Jacques Dutronc,chanson,433
ARE9J081187FB4E58B,Antimatter,illbient,0
ARC7C241187B990F7F,Becoming The Archetype,christian metal,89
ARND48J1187B990A0B,Storyville,blues-rock,114
ARAUQAL1187FB5B374,ISRAEL & NEW BREED,ccm,0
ARQF6NE1187FB55EF7,Karan Casey,irish folk,0
ARYOJU01187FB3BC44,Jeckyll & Hyde,hardstyle,83
AR4PQ891187FB5CA9F,Dionne Warwick,brill building pop,254
AR7Y6JX1187FB4D9B3,Bad Brains,hardcore punk,305
ARQDWBG1187B9891D7,Zeromancer,industrial rock,0
ARN5NHX1187FB4F755,The Smashing Pumpkins,alternative rock,68
ARXWAQQ1187B9AE954,Redman,hip hop,18
ARW3V6T1187B9ACAC4,Miossec,chanson,471
AR7CCCC1187FB578FF,Don Gibson,country rock,259
ARGGEGH11F4C83C076,Miriam Yeung,cantonese pop,0
ARVI9KK1187B9AACB4,Jan Wayne,eurodance,0
AREBWEH1187B99EA9A,Beherit,illbient,621
ARIGR2O1187FB5036E,The Unborn Chikken Voices,rock,0
ARH3TXI1187FB3A486,Kathy Troccoli,ccm,788
ARD3ICK1187B9A56C9,Jimmy Riley,roots reggae,0
AR7LN7G1187FB395BB,Les Bantous De La Capitale,congo,0
AR5IHI31187B998618,Pascal Obispo,europop,0
AR52EZT1187B9900BF,Alicia Keys,neo soul,783
AR8BMEQ1187B9B4214,Pumpkin Buzzard,happy hardcore,356
AR107SB1187B9A79F9,Bֳ©zu,chanson,54
AR3GYKU1187B996AB9,Jim Kweskin,ragtime,249
ARZYPLF1187FB45B9B,Rooney,power pop,33
ART6QCS1187FB40CBD,Los Autֳ©nticos Decadentes,cumbia,0
ARKSZW81187B9B695D,Mariah Carey,dance pop,759
AR1XE381187FB4C685,Kane,blues-rock,1
ARV8T9T1187B99F3F4,Amorphis,progressive metal,0
ARZIXB81187B98FCEC,The Plimsouls,jangle pop,0
ARIRD6J1187FB5A98C,Sugar Minott,roots reggae,63
AR040QX1187FB4CFE1,Alexisonfire,post-hardcore,789
ARBZAIL1187FB5B1C8,Bob Margolin,blues-rock,73
ARP39OU1187FB4D543,Aswad,roots reggae,790
ARBHBE91187B9A1F58,Jonny Lang,blues-rock,228
ARI2G3D1187B98D8A0,Extrabreit,new wave,0
ARIJE101187FB45E88,Ben Harper And The Blind Boys Of Alabama,blues-rock,0
ARIUQZL1187FB4303B,Erkki Junkkarinen,humppa,0
ARJIE2Y1187B994AB7,Line Renaud,chanson,0
ARN8NCB1187FB49652,Lionel Rogg,early music,143
ARCCBWR122BCFCBB85,Sabda Brahma,nu jazz,0
AR4Y1BM1187B99A1EF,Deitrick Haddon,roots reggae,0
AR7C6G11187B9B4C1E,Jennifer Lopez,dance pop,307
ARPCDZM1187B996876,Dyango,ballad,299
ARVLIVA1187B991590,Zeca Baleiro,brazilian pop music,0
ARNNHLN1187FB42912,Yahir,brutal death metal,293
AROU5DG1187FB562B5,Shapeshifters,progressive house,0
ARROTQN1187B98FAF0,Cristina Pato - Mutenrohi,gaita,0
AR78ZID1187B9B31ED,Mikey Dread,roots reggae,179
AR7TB3P1187B98E2AE,Capital Tax,hip hop,0
ARQKBSH1187B9B4B99,Francis Dhomont,illbient,0
ARKNICM1187B9B9CE5,Mick Moloney,irish folk,0
ARZIKR01187B98DF08,Joe Grushecky,heartland rock,0
ARZCNRW11F50C4A630,Groundhogs,blues-rock,0
AR2FAMK1187FB4CF60,AFI,post-hardcore,82
ARMYKRB1187B98CFF0,Cowboy Mouth,post-grunge,0
ARWJHW61187B98FA8E,Papa Wemba,soukous,294
AR695PK1187B996E35,The Jeremy Spencer Band,blues-rock,390
ARX9YIP1187B98A656,RUN-DMC,hip hop,0
AR198711187B9AD09F,Simply Red,pop rock,619
ARS2W231187B99EDEC,Mase,pop rap,0
ARKL75U1187FB5B8B6,BoDeans,roots rock,791
ARLAWDD1187FB48367,Carlos Vives,vallenato,463
ARDSWIE1187FB39056,Gang Starr,jazz rap,364
AREWQSE1187B9AEC6C,The Jackson Southernaires,southern gospel,396
ARZIHDF11F4C847D1C,Caniche Hara-Kiri,slow core,0
AR86QIW1187B9AD8F0,Clarence Fountain,southern gospel,792
ARPHH7Z1187B9B6A3A,Franco,soukous,303
AR6XPWV1187B9ADAEB,Foo Fighters,grunge,80
ARTWPGO1187FB52DC3,Elephant Man,dancehall,63
ARIGKCK1187FB5C99B,Lightnin' Hopkins,texas blues,793
ARI2G3D1187B98D8A0,Extrabreit,new wave,0
AR3PDNJ1187B9AF3F0,Vixen,gabba,1
ARIQZ2V1187B98E546,A-Studio,progressive house,0
AR8ZCNI1187B9A069B,Planet P Project,new wave,0
ARBEBBY1187B9B43DB,Tom Petty And The Heartbreakers,heartland rock,151
ARQJBXN1187B9B11D9,Thirst,post-grunge,794
ARXDQJB1187FB57154,Faithless,progressive house,3
AR18AJW1187FB3F9FA,F.I.R.,chinese music,0
ARJ9DSA1187B990E00,John Mayall & The Bluesbreakers,blues-rock,0
ARJB9TE1187FB3A9F8,The Edgar Broughton Band,protopunk,0
ARDGB6U1187FB3AD07,Eurythmics,dance rock,3
ARR9XGB1187B9912E6,Boyz II Men,new jack swing,66
ARBJI5N1187FB400D0,Jay & The Americans,soft rock,30
ARECPYG11C8A42B5BF,1. Futurologischer Congress,kraut rock,0
ARYC2P31187B9B9AB7,Seguridad Social,rumba,0
ARZ78EG1187FB4638E,Malefaction,grindcore,0
AR8ACFK1187B9B4063,Champion Jack Dupree,piano blues,283
AR9HABI1187FB3ACAA,Red Foley,country gospel,751
ART5MUE1187B98C961,Metallica,speed metal,33
ARE17W51187FB5381B,Rui Da Silva,progressive house,125
ARUG0QH1187B99613A,Space Opera,new beat,0
ARLHO5Z1187FB4C861,Beastie Boys,hip hop,30
ARLR9U31187B9A71AD,The Stooges,experimental rock,449
ARQ0JU31187B99B2B5,Rajery,future jazz,0
ARTBFV61187FB3C250,Johnny Horton,country rock,33
ARV88461187FB427C5,Johnny Carver,country,0
ARRT66G1187FB3DDF9,Freddie King,texas blues,482
AR0V0SR1187B99DDB4,Sukhbir,bhangra,0
ARJJYQS1187B996882,Pyrolator,hard trance,0
ARMOHN71187FB3959F,Atreyu,post-hardcore,182
ARH312K1187FB3F1D4,Beogradski Sindikat,hip hop,0
ARQHJLT11F50C4C101,Bomb Squad,funk rock,664
AR21YNH1187FB49649,Ms. Dynamite,grime,125
AR11YQ81187FB3C654,Dixie Chicks,bluegrass,373
AR3DCWS1187B9A4416,Cartel,progressive rock,795
ARKZ13R1187FB54FEE,Josh Turner,americana,0
AR9E0A21187B989609,Anneli Drecker,downtempo,0
AR243ZT1187B9A98D2,Otis Spann,piano blues,493
ARS86AJ1187B9B4225,Janis Joplin,blues-rock,302
AR8CT8U1187FB4D803,Dexys Midnight Runners,folk rock,432
ARD8JVH1187FB4DA04,Bad Company,blues-rock,97
ARMPRI31187FB4F7D9,Vangelis,progressive rock,626
ARNVM131187B990D2B,themselves,experimental pop,796
ARXDDH31187FB3DF1C,Barbara Lynn,louisiana blues,22
ARXX9J41187B9AE4D0,King Diamond,heavy metal,0
AR1CD5Z1187B98F2C2,Pat Metheny / Charlie Haden,free jazz,505
ARQFKVO1187B9B1777,Dave Brockie Experience,shock rock,0
ARBJI5N1187FB400D0,Jay & The Americans,soft rock,30
AR0SZW11187B98C5E5,Beat Pharmacy,deep house,100
AR6D5OM1187B993D9E,Rhinoceros,straight edge,556
ARG9E8O1187B99AB4F,Bury Your Dead,hardcore punk,262
ARAFRFP1187FB4230B,Williamson,neofolk,0
AR0CANF1187B9AF35F,Dilated Peoples,turnablism,221
AR64H7U1187B990997,Steinwolke,neue deutsche welle,0
ARPBNLO1187FB3D52F,Tiny Tim,cabaret,30
ARAHILU122988FD7D1,Mind Furniture,progressive rock,37
ARGSOPB1241B9CBB58,Drouz,lullaby,0
ARQ0JU31187B99B2B5,Rajery,future jazz,0
AR21K7Q1187FB3D248,12 Gauge,dirty rap,0
ARLKMZE1269FB37388,Die Bandbreite,hip pop,0
ARFFDZU1187FB50682,Alan Silvestri,country rock,30
AR0IVSA1187FB4F069,Helmet,rapcore,75
ARRHVGT1187B98D603,Dynamite Deluxe,hip hop,169
AR21JV01187B999138,Bill Murk,hard house,0
AR6FCPE1187B992B06,Jawoll,new wave,0
ARODOO01187FB44F4A,The Baltimore Consort,early music,0
AR6XPWV1187B9ADAEB,Foo Fighters,grunge,80
AR3N2H11187B98AFBA,Sivuca & Clֳ£ Brasil,brazilian jazz,387
AR1VB2W1187B9901C5,Rod Piazza & The Mighty Flyers,blues-rock,1
ARIF6IS1187B98FDEB,Primordial,folk metal,123
ARI648V1187B9B5379,Michael Stanley Band,heartland rock,0
ARXZP9T1187FB4565D,Willie Clancy,disco,425
AR8ZCNI1187B9A069B,Planet P Project,new wave,0
ARZ507V1187FB4425E,Ragheb Alama,arabesque,0
ARQHLIO1187B98AA6A,Jay Pֳ©rez,tejano,0
ARXCUQE1187B9ADD91,Pee Wee King,western swing,131
ARA7YDA1187B9A5776,Patsy Cline,country rock,687
AREQFCA1187B991F36,Solitaire,deep house,0
AREGV3K1187B9AF614,Mֳ¶tley Crֳ¼e,heavy metal,221
ARLLANI1187FB5116F,Simon Harris,hip house,0
ARPMJGA11F4C83BDFE,US Coast Guard Band,patriotic,0
AR80RBU1187FB3757D,Alvino Rey And His Orchestra,space age pop,0
ARWENXU12454A2DE56,CoCo Lee,dance pop,0
ARA3XRR1187B9984EF,Pale Forest,gothic rock,0
ARXJSHW1187B9A2A52,Nestor Torres,latin jazz,527
ARD5SR21187B9B5F4A,Irwin Goodman,german pop,361
ARQOATR1187B9AE959,Jane's Addiction,alternative metal,33
ARJO8W91187B9AB734,Mystic Revelation of Rastafari,roots reggae,0
ARUK0W21187B995456,Isabel Pantoja,flamenco,0
ARVBP9K1187FB48254,Cancer Bats,southern rock,9
AR19JS91187B98CB66,Captain Hollywood Project,dance pop,0
ARHK7A51187FB411D8,Roy Rogers,western swing,268
AREZWC61187FB52DCF,Johnny Nash,reggae,23
ARBXODO1241B9C6C6F,Ismael Dueֳ±as,nu jazz,0
ARDINVM1187B98A6C1,Marc Lavoine,chanson,700
ARZENOX1187B98A645,John Mayer,rock,327
ARZJKZR1187FB3EFC2,Big Mama Thornton with Kansas Bill and his Orchestra,texas blues,797
AR059HI1187B9A14D7,Roy Drusky,country rock,89
ARKPDFV1187B99804D,Jeanne Pruett,classic country,798
ARY1P2B1187B9B78F5,Mariano Yanani,lullaby,0
ARIT9Y51187FB364AE,The Irish Rovers,irish folk,704
AR051KA1187B98B2FF,Wilks featuring jah mason,hip hop,0
AR1PCLK1187FB5BBFF,Angelo Badalamenti,chill-out,99
AR93D4D1187FB3ACAD,J.J. Cale,blues-rock,194
ARPPURC1187B990FB7,Bert Kaempfert And His Orchestra,orchestra,0
AR2VLIP1187B99F897,All Shall Persih,death core,0
AROZNFA1187B99D367,John Digweed,progressive house,799
ARCCRTI11F4C845308,White Heart,ccm,0
ARP32X81187B99EBF5,Vanessa Bell Armstrong,gospel,25
AR5UVIM1187B98A8B9,Dropline,grime,0
ARWBAI21187B991E2E,Tommy Sands,rockabilly,658
AROOKC21187B9AE85C,Missy Higgins,singer-songwriter,38
AR02KZG1187FB3B3B4,Hi-Fi Companions,future jazz,0
ARW1WST1187FB384DA,Jope Ruonansuu,parody,0
ARTDUXM1187B9899ED,Charlie Patton,delta blues,292
ARPVGYY1269FCD5E98,Mr. Kilombo,rumba,0
ARKETDZ1187B9B2566,Marlene Dietrich,chanson,326
ARE6ZTY1187FB5007F,Adalberto Santiago,salsa,0
AR0GGKI1187FB391D5,Eddie,frevo,0
ARL3VGT1187FB40E8E,Los Fabulosos Cadillacs,ska,427
ARCGJ6U1187FB4D01F,Akon,hip hop,421
ARPZXOL11F50C4F5DB,V Sinizter,rap,223
ARM0P6Z1187FB4D466,Richard Hawley And Death Ramps_ Arctic Monkeys,garage rock,708
ARN3O411187FB4D859,Stephan Micus,free improvisation,0
ARAOBIZ1187FB38574,Johnny Winter,blues-rock,697
ARK3IS51187B99B51C,Jean-Claude Darnal,chanson francaise,0
ARI4NXX1187FB59DF2,Raze,hip house,306
ARJ7NR71187FB437B7,Yank Rachell,country blues,516
ARHKW8K1187FB4C9A2,Orbit,hardstyle,0
AR16NGV1187FB5B8BC,Kruger,post-hardcore,707
AR0KBXO1187B996460,Slipknot,rap metal,551
ARB0T441187FB3B064,Grachan Moncur III,free jazz,75
ARWPYQI1187FB4D55A,Rick Astley,dance pop,486
ARCII0J1187FB3A1B4,The Marx Brothers,vaudeville,713
ARPJNT81187B98AD36,Sylvester Weaver,country blues,173
ARJIE2Y1187B994AB7,Line Renaud - Dean Martin,chanson,0
ARD5K161187B9AC784,Orbital,techno,118
ARML3X41187FB35F2E,Jason Mraz,alternative rock,0
ARQQARA1187FB3F2AB,Lester Bowie,free jazz,800
ARAMIDF1187FB3D8D4,Alejandro Lerner,pop rock,0
AREC9D21187FB3A3D5,Wolfchant,viking metal,0
ARGYPFI1187FB3D997,La 5A Estacion,pop rock,801
ARPKK761187FB4D53C,The Ataris,pop punk,666
ARVZDOM1187B9B49C9,Barry Manilow Featuring The Glenn Miller Orchestra with Debra Byrd,soft rock,161
ARYDFJA1241B9CBFF2,Jacques Douai,chanson,0
ARGIABO1187FB4B3B5,Ronnie Milsap,country rock,366
AR8IEZO1187B99055E,Marc Shaiman,soundtrack,0
ARYDFJA1241B9CBFF2,Jacques Douai,chanson,0
ARCZ42S1187B98C0D7,DJ Slugo,bass music,0
ARZDUML1187B9AD101,SKOLD vs. KMFDM,heavy metal,0
ARRO4O51187B993066,Legion Of Green Men,downtempo,5
ARTWNNQ1187B9A15BC,Glen Ricks,lovers rock,0
ARWDEEB11E2835E73C,Faces,blues-rock,3
AR0I2BV1187FB3D89F,Enslavement Of Beauty,parody,234
ARPTYXP1187B9A1B86,Aynsley Lister,blues-rock,0
AR84BEJ1187FB58F65,David Raksin,easy listening,66
ARL6UP41187FB5C604,Facto Delafe y las flores azules,trip hop,0
ARNWBIU11F50C505F4,Al Toomer,stand-up comedy,0
ARI2JSK1187FB496EF,Nick Ingman,jazz funk,3
ARHBWOZ1187FB3FD53,Utopia,new beat,250
ARA0YAE1187B9B1D16,John Brown,hard trance,6
ARAEX7Y1187FB42D36,Toni Braxton,dance pop,86
AREB9421187FB458EF,Tommy Overstreet,country rock,194
ARXOTQH1187FB57084,Chris Brown,r&b,108
ARIUQZL1187FB4303B,Erkki Junkkarinen,humppa,0
ARUUXNF1187B98FB36,Charlie Peacock,ccm,0
AR60ZZX1187FB52E29,Capone-N-Noreaga,gangster rap,779
AR4NTMG1187B9B5C17,Patric C,breakcore,0
AR6AGJV1187FB504BA,Kitaro,chill-out,213
ARXRMXD12086C1309C,Jean-michel Rotin,zouk,181
ARPATQ21187B9ACAFC,Happy Mondays,alternative dance,53
ARWD6SL1187B9B5D31,Flutlicht,hard trance,0
ARLZ6BF1187FB3DD6A,Alain Souchon,chanson,347
AROGHQQ1187B9890E3,Mil featuring Memphis Bleek,visual kei,0
AR1GW0U1187B9B29FD,Prince With 94 East,disco,127
ARQQSZK1187B99F854,Fiasko,tech house,0
AR82QSN1187FB41EC9,Flickerstick,post-grunge,0
ARD0FN11187B9B25CD,Bobby Darin,brill building pop,214
ARAPI451187B9B6E6F,John Michael Talbot,ccm,194
ARXK4ZA1187B99753A,Malina,crunk,599
ARN6M7I1187FB4DEAF,A Skylit Drive,progressive metal,266
ARMEYJD1187B9A4522,Daughters,math-core,552
ARV2F621187B993BF6,The Waybacks,bluegrass,37
AR1X2H01187B98CCF2,Maurice Chevalier,chanson,60
ARD2NDU1187B99B615,Dropkick Murphys,celtic punk,73
ARBINER1187B994686,Josie,folk-pop,802
ARTKTYG1187FB40CBA,Dendemann,progressive house,0
ARD7U0O1187FB5531A,Andrֳ© Verchuren,chanson,376
ARV8T9T1187B99F3F4,Amorphis,progressive metal,0
ARGUNFT1187FB3B140,Dave Alvin,roots rock,803
AR65K7A1187FB4DAA4,Beyoncֳ©,hip hop,0
AR0JURX1187FB3C8FF,Illya Kuryaki And The Valderramas,progressive house,804
ARRXG5Y1187B9AA016,G Unit feat. 50 Cent,rap,265
AR7BMMV1187FB5B2D7,Robben Ford,blues-rock,82
ARIUHYM1187B9AEAE4,Ultimate Fakebook,power pop,315
ARGY9FW1187B991C7D,Information Society,freestyle,127
AR01IP11187B9AF5D2,Call To Preserve,straight edge,805
AR8BUVM1187FB4D94D,Belle and Sebastian,indie pop,0
ARO3SS31187FB3729C,GWAR,comedy rock,426
AR2S6UD1187B9B944F,Leֳ³n Gieco,folk rock,0
ARMHAI21187B9A844A,Little Capes,dancehall,0
AR2D0XK1187B98EC4A,Johnny Pearson,orchestra,0
ARQ4OZM1187B991229,Jean Segurel,chanson,0
ARFNJ4O1187B9A204B,Broadcast,dream pop,432
ARW90Y31187B98FC7C,Pinchers,dancehall,0
ARB4ROA1187B9ACAEC,Junior Reid,roots reggae,179
ARC1CJB1187B99FCA4,Laurie Berkner,death core,0
ARSX3I61187B98FAC7,Frank Stokes,country blues,757
ARN5W1B1187B98BE10,Warrior King,roots reggae,0
AR198711187B9AD09F,Simply Red,pop rock,619
ARWGY6U1187B98B228,Orquesta Sublime,salsa,172
AR49IQD1187FB37EA7,Xzibit featuring Jayo Felony and Method Man,gangster rap,627
AROVJWM1187B98E649,Hot Club Of Cowtown,western swing,806
ARW70HR1187B9A358C,Aleks Syntek,merengue,662
ARYB42B1187FB37B01,Les Malpolis,chanson,0
AR8RXRI1187FB4104B,The Roots / Jaguar,funk,584
ARY5TFK1187B9BA2BD,John Ottman,acid jazz,0
AREUMQS1187FB3AC8F,Fabri Fibra,hip hop,807
ARGBGC71187FB3DD0B,DJ Nasty,bass music,0
AR567PN1187FB4B4F2,Moss,future jazz,0
ARGDENL1250940EE3B,Christoper Titus,comedy,0
ARHKQGH1187B9A4DB4,In Extremo,heavy metal,0
ARPRQSD12086C16679,The Incurables,heartland rock,356
ARMM7T01187B9B31E0,Frank Caliendo,future jazz,266
ARBHPBX1187FB47102,The Steeles,southern gospel,45
ARHKQGH1187B9A4DB4,In Extremo,heavy metal,0
ARPGT071187B9A6512,Guitar Shorty,blues-rock,808
AROBHK51187B9AD82B,Funeral For A Friend,post-hardcore,501
ARF1PSM1187B9B802A,Sugarbomb,post-grunge,0
